EventDateTime,epoch,value
2023-09-14 22:01:16,1694728876,7302.88
2023-09-14 22:01:26,1694728886,19841.42
2023-09-14 22:01:36,1694728896,33878.84
2023-09-14 22:01:46,1694728906,37196.59
2023-09-14 22:01:56,1694728916,60789.09
2023-09-14 22:02:06,1694728926,36097.63
2023-09-14 22:02:16,1694728936,26879.83
2023-09-14 22:02:26,1694728946,26205.93
2023-09-14 22:02:36,1694728956,40174.49
2023-09-14 22:02:46,1694728966,55667.33
2023-09-14 22:02:56,1694728976,43906.32
2023-09-14 22:03:06,1694728986,47119.21
2023-09-14 22:03:16,1694728996,69643.64
2023-09-14 22:03:26,1694729006,51257.88
2023-09-14 22:03:36,1694729016,65376.37
2023-09-14 22:03:46,1694729026,75815.52
2023-09-14 22:03:56,1694729036,71903.17
2023-09-14 22:04:06,1694729046,71419.18
2023-09-14 22:04:16,1694729056,50186.92
2023-09-14 22:04:26,1694729066,91800.99
2023-09-14 22:04:36,1694729076,80755.13
2023-09-14 22:04:46,1694729086,90871.90
2023-09-14 22:04:56,1694729096,88628.04
2023-09-14 22:05:06,1694729106,96311.20
2023-09-14 22:05:16,1694729116,73912.70
2023-09-14 22:05:26,1694729126,103908.00
2023-09-14 22:05:36,1694729136,130167.08
2023-09-14 22:05:46,1694729146,101650.58
2023-09-14 22:05:56,1694729156,79333.10
2023-09-14 22:06:06,1694729166,130647.32
2023-09-14 22:06:16,1694729176,115315.51
2023-09-14 22:06:26,1694729186,142789.28
2023-09-14 22:06:36,1694729196,114156.78
2023-09-14 22:06:46,1694729206,134779.89
2023-09-14 22:06:56,1694729216,159257.19
2023-09-14 22:07:06,1694729226,136805.43
2023-09-14 22:07:16,1694729236,112296.93
2023-09-14 22:07:26,1694729246,164345.12
2023-09-14 22:07:36,1694729256,155333.18
2023-09-14 22:07:46,1694729266,136331.84
2023-09-14 22:07:56,1694729276,148015.87
2023-09-14 22:08:06,1694729286,138110.81
2023-09-14 22:08:16,1694729296,150308.12
2023-09-14 22:08:26,1694729306,182533.41
