EventDateTime,epoch,value
2023-09-14 12:01:32,1694692892,3390.37
2023-09-14 12:01:42,1694692902,7883.49
2023-09-14 12:01:52,1694692912,6027.07
2023-09-14 12:02:02,1694692922,11920.04
2023-09-14 12:02:12,1694692932,11105.83
2023-09-14 12:02:22,1694692942,12470.14
2023-09-14 12:02:32,1694692952,13839.25
2023-09-14 12:02:42,1694692962,19357.50
2023-09-14 12:02:52,1694692972,14437.73
2023-09-14 12:03:02,1694692982,14543.17
2023-09-14 12:03:12,1694692992,18600.03
2023-09-14 12:03:22,1694693002,17613.42
2023-09-14 12:03:32,1694693012,25109.12
2023-09-14 12:03:42,1694693022,31366.38
2023-09-14 12:03:52,1694693032,23399.67
2023-09-14 12:04:02,1694693042,28773.57
2023-09-14 12:04:12,1694693052,39616.04
2023-09-14 12:04:22,1694693062,25191.46
2023-09-14 12:04:32,1694693072,22659.95
2023-09-14 12:04:42,1694693082,29531.20
2023-09-14 12:04:52,1694693092,21930.54
2023-09-14 12:05:02,1694693102,38087.53
2023-09-14 12:05:12,1694693112,24377.47
2023-09-14 12:05:22,1694693122,31879.20
2023-09-14 12:05:32,1694693132,42363.74
2023-09-14 12:05:42,1694693142,37594.24
2023-09-14 12:05:52,1694693152,35180.81
2023-09-14 12:06:02,1694693162,45869.15
2023-09-14 12:06:12,1694693172,37913.24
2023-09-14 12:06:22,1694693182,64366.28
2023-09-14 12:06:32,1694693192,57102.63
2023-09-14 12:06:42,1694693202,68137.75
2023-09-14 12:06:52,1694693212,40295.45
2023-09-14 12:07:02,1694693222,49976.31
2023-09-14 12:07:12,1694693232,79704.26
2023-09-14 12:07:22,1694693242,83227.77
2023-09-14 12:07:32,1694693252,21944.11
2023-09-14 12:07:42,1694693262,75651.00
2023-09-14 12:07:52,1694693272,96227.05
2023-09-14 12:08:02,1694693282,67364.41
2023-09-14 12:08:12,1694693292,46750.19
2023-09-14 12:08:22,1694693302,74138.14
2023-09-14 12:08:32,1694693312,94334.25
2023-09-14 12:08:42,1694693322,92357.59
2023-09-14 12:08:52,1694693332,49637.28
2023-09-14 12:09:02,1694693342,90743.99
2023-09-14 12:09:12,1694693352,60051.70
2023-09-14 12:09:22,1694693362,84606.55
2023-09-14 12:09:32,1694693372,78883.80
2023-09-14 12:09:42,1694693382,86154.53
2023-09-14 12:09:52,1694693392,87660.68
2023-09-14 12:10:02,1694693402,88711.53
2023-09-14 12:10:12,1694693412,69506.62
2023-09-14 12:10:22,1694693422,103621.08
2023-09-14 12:10:32,1694693432,89293.83
2023-09-14 12:10:42,1694693442,108128.78
2023-09-14 12:10:52,1694693452,78875.75
2023-09-14 12:11:02,1694693462,92531.59
2023-09-14 12:11:12,1694693472,101167.06
2023-09-14 12:11:22,1694693482,83915.18
2023-09-14 12:11:32,1694693492,116514.12
2023-09-14 12:11:42,1694693502,79839.22
2023-09-14 12:11:52,1694693512,109975.80
2023-09-14 12:12:02,1694693522,102647.87
2023-09-14 12:12:12,1694693532,71145.01
2023-09-14 12:12:22,1694693542,63527.98
2023-09-14 12:12:32,1694693552,51370.39
2023-09-14 12:12:42,1694693562,71460.07
2023-09-14 12:12:52,1694693572,129342.95
2023-09-14 12:13:02,1694693582,113314.90
2023-09-14 12:13:12,1694693592,122667.30
2023-09-14 12:13:22,1694693602,96894.09
2023-09-14 12:13:32,1694693612,94452.92
2023-09-14 12:13:42,1694693622,62798.23
2023-09-14 12:13:52,1694693632,84036.43
2023-09-14 12:14:02,1694693642,68925.13
2023-09-14 12:14:12,1694693652,103926.01
2023-09-14 12:14:22,1694693662,79885.19
2023-09-14 12:14:32,1694693672,92335.64
2023-09-14 12:14:42,1694693682,75417.86
2023-09-14 12:14:52,1694693692,120484.45
2023-09-14 12:15:02,1694693702,118444.00
2023-09-14 12:15:12,1694693712,57723.90
2023-09-14 12:15:22,1694693722,83630.09
2023-09-14 12:15:32,1694693732,130457.61
2023-09-14 12:15:42,1694693742,128660.77
2023-09-14 12:15:52,1694693752,111692.40
2023-09-14 12:16:02,1694693762,128178.81
2023-09-14 12:16:12,1694693772,154349.92
2023-09-14 12:16:22,1694693782,97421.25
2023-09-14 12:16:32,1694693792,30759.97
2023-09-14 12:16:42,1694693802,85848.52
2023-09-14 12:16:52,1694693812,84339.74
2023-09-14 12:17:02,1694693822,95992.64
2023-09-14 12:17:12,1694693832,133798.66
2023-09-14 12:17:22,1694693842,60543.92
2023-09-14 12:17:32,1694693852,71711.11
2023-09-14 12:17:42,1694693862,94994.68
2023-09-14 12:17:52,1694693872,128810.12
2023-09-14 12:18:02,1694693882,48069.94
2023-09-14 12:18:12,1694693892,113571.45
2023-09-14 12:18:22,1694693902,114223.75
2023-09-14 12:18:32,1694693912,771.20
2023-09-14 12:18:42,1694693922,771.49
2023-09-14 12:18:52,1694693932,768.35
2023-09-14 12:19:02,1694693942,772.91
2023-09-14 12:19:12,1694693952,40916.36
2023-09-14 12:19:22,1694693962,767.38
2023-09-14 12:19:32,1694693972,767.58
2023-09-14 12:19:42,1694693982,758.16
2023-09-14 12:19:52,1694693992,765.78
2023-09-14 12:20:02,1694694002,761.48
2023-09-14 12:20:12,1694694012,764.71
2023-09-14 12:20:22,1694694022,766.33
2023-09-14 12:20:32,1694694032,762.94
2023-09-14 12:20:42,1694694042,761.45
2023-09-14 12:20:52,1694694052,757.25
2023-09-14 12:21:02,1694694062,761.25
2023-09-14 12:21:12,1694694072,761.47
2023-09-14 12:21:22,1694694082,771.67
2023-09-14 12:21:32,1694694092,761.08
2023-09-14 12:21:42,1694694102,755.87
2023-09-14 12:21:52,1694694112,761.64
2023-09-14 12:22:02,1694694122,764.75
2023-09-14 12:22:12,1694694132,759.85
2023-09-14 12:22:22,1694694142,759.84
2023-09-14 12:22:32,1694694152,761.28
2023-09-14 12:22:42,1694694162,761.44
2023-09-14 12:22:52,1694694172,761.33
2023-09-14 12:23:02,1694694182,764.69
2023-09-14 12:23:12,1694694192,762.13
2023-09-14 12:23:22,1694694202,757.56
2023-09-14 12:23:32,1694694212,765.16
2023-09-14 12:23:42,1694694222,768.97
2023-09-14 12:23:52,1694694232,21448.26
2023-09-14 12:24:02,1694694242,756.30
2023-09-14 12:24:12,1694694252,747.60
2023-09-14 12:24:22,1694694262,759.81
2023-09-14 12:24:32,1694694272,765.04
2023-09-14 12:24:42,1694694282,19801.65
2023-09-14 12:24:52,1694694292,729.94
2023-09-14 12:25:02,1694694302,754.65
2023-09-14 12:25:12,1694694312,740.85
2023-09-14 12:25:22,1694694322,769.18
2023-09-14 12:25:32,1694694332,763.60
2023-09-14 12:25:42,1694694342,750.29
2023-09-14 12:25:52,1694694352,762.94
2023-09-14 12:26:02,1694694362,762.08
2023-09-14 12:26:12,1694694372,786.78
2023-09-14 12:26:22,1694694382,760.79
2023-09-14 12:26:32,1694694392,731.21
2023-09-14 12:26:42,1694694402,746.29
2023-09-14 12:26:52,1694694412,733.26
2023-09-14 12:27:02,1694694422,718.92
2023-09-14 12:27:12,1694694432,759.01
2023-09-14 12:27:22,1694694442,738.48
2023-09-14 12:27:32,1694694452,754.13
2023-09-14 12:27:42,1694694462,731.89
2023-09-14 12:27:52,1694694472,755.72
2023-09-14 12:28:02,1694694482,759.93
2023-09-14 12:28:12,1694694492,735.10
2023-09-14 12:28:22,1694694502,738.91
2023-09-14 12:28:32,1694694512,753.72
2023-09-14 12:28:42,1694694522,757.92
2023-09-14 12:28:52,1694694532,723.26
2023-09-14 12:29:02,1694694542,732.72
2023-09-14 12:29:12,1694694552,736.78
2023-09-14 12:29:22,1694694562,723.60
2023-09-14 12:29:32,1694694572,763.20
2023-09-14 12:29:42,1694694582,21432.03
2023-09-14 12:29:52,1694694592,759.04
2023-09-14 12:30:02,1694694602,742.06
2023-09-14 12:30:12,1694694612,699.69
2023-09-14 12:30:22,1694694622,722.06
2023-09-14 12:30:32,1694694632,19706.63
2023-09-14 12:30:42,1694694642,768.42
2023-09-14 12:30:52,1694694652,745.79
2023-09-14 12:31:02,1694694662,722.32
2023-09-14 12:31:12,1694694672,731.50
2023-09-14 12:31:22,1694694682,715.01
2023-09-14 12:31:32,1694694692,703.14
2023-09-14 12:31:42,1694694702,749.42
2023-09-14 12:31:52,1694694712,738.64
2023-09-14 12:32:02,1694694722,772.54
2023-09-14 12:32:12,1694694732,725.48
2023-09-14 12:32:22,1694694742,711.21
2023-09-14 12:32:32,1694694752,731.76
2023-09-14 12:32:42,1694694762,740.04
2023-09-14 12:32:52,1694694772,743.94
2023-09-14 12:33:02,1694694782,763.01
2023-09-14 12:33:12,1694694792,756.01
2023-09-14 12:33:22,1694694802,702.03
2023-09-14 12:33:32,1694694812,701.17
