EventDateTime,epoch,value
2023-09-14 20:15:19,1694722519,0.00
2023-09-14 20:15:29,1694722529,166.44
2023-09-14 20:15:39,1694722539,240.80
2023-09-14 20:15:49,1694722549,241.80
2023-09-14 20:15:59,1694722559,356.00
2023-09-14 20:16:09,1694722569,243.80
2023-09-14 20:16:19,1694722579,246.00
2023-09-14 20:16:29,1694722589,241.99
2023-09-14 20:16:39,1694722599,352.40
2023-09-14 20:16:49,1694722609,248.60
2023-09-14 20:16:59,1694722619,243.60
2023-09-14 20:17:09,1694722629,245.80
2023-09-14 20:17:19,1694722639,351.40
2023-09-14 20:17:29,1694722649,243.80
2023-09-14 20:17:39,1694722659,246.40
2023-09-14 20:17:49,1694722669,244.20
2023-09-14 20:17:59,1694722679,353.60
2023-09-14 20:18:09,1694722689,245.00
2023-09-14 20:18:19,1694722699,245.20
2023-09-14 20:18:29,1694722709,241.20
2023-09-14 20:18:39,1694722719,357.80
2023-09-14 20:18:49,1694722729,249.40
2023-09-14 20:18:59,1694722739,243.80
2023-09-14 20:19:09,1694722749,244.00
2023-09-14 20:19:19,1694722759,349.00
2023-09-14 20:19:29,1694722769,247.60
2023-09-14 20:19:39,1694722779,244.60
2023-09-14 20:19:49,1694722789,243.00
2023-09-14 20:19:59,1694722799,351.60
2023-09-14 20:20:09,1694722809,243.80
2023-09-14 20:20:19,1694722819,242.00
2023-09-14 20:20:29,1694722829,241.80
2023-09-14 20:20:39,1694722839,355.20
2023-09-14 20:20:49,1694722849,243.40
2023-09-14 20:20:59,1694722859,246.40
2023-09-14 20:21:09,1694722869,243.60
2023-09-14 20:21:19,1694722879,354.00
2023-09-14 20:21:29,1694722889,242.80
2023-09-14 20:21:39,1694722899,243.00
2023-09-14 20:21:49,1694722909,242.60
2023-09-14 20:21:59,1694722919,353.20
2023-09-14 20:22:09,1694722929,242.40
2023-09-14 20:22:19,1694722939,243.00
2023-09-14 20:22:29,1694722949,244.60
2023-09-14 20:22:39,1694722959,357.80
2023-09-14 20:22:49,1694722969,243.40
2023-09-14 20:22:59,1694722979,242.00
2023-09-14 20:23:09,1694722989,240.60
2023-09-14 20:23:19,1694722999,355.80
2023-09-14 20:23:29,1694723009,242.20
2023-09-14 20:23:39,1694723019,244.80
2023-09-14 20:23:49,1694723029,242.80
2023-09-14 20:23:59,1694723039,355.20
2023-09-14 20:24:09,1694723049,245.80
2023-09-14 20:24:19,1694723059,240.80
2023-09-14 20:24:29,1694723069,242.00
2023-09-14 20:24:39,1694723079,352.60
2023-09-14 20:24:49,1694723089,245.20
2023-09-14 20:24:59,1694723099,242.60
2023-09-14 20:25:09,1694723109,245.00
2023-09-14 20:25:19,1694723119,352.56
2023-09-14 20:25:29,1694723129,245.40
2023-09-14 20:25:39,1694723139,241.40
2023-09-14 20:25:49,1694723149,239.40
2023-09-14 20:25:59,1694723159,355.20
2023-09-14 20:26:09,1694723169,245.40
2023-09-14 20:26:19,1694723179,239.60
2023-09-14 20:26:29,1694723189,242.60
2023-09-14 20:26:39,1694723199,354.40
