EventDateTime,epoch,value
2023-09-14 19:15:29,1694718929,4492.71
2023-09-14 19:15:39,1694718939,7293.85
2023-09-14 19:15:49,1694718949,12301.08
2023-09-14 19:15:59,1694718959,18082.18
2023-09-14 19:16:09,1694718969,25784.73
2023-09-14 19:16:19,1694718979,24078.93
2023-09-14 19:16:29,1694718989,25658.85
2023-09-14 19:16:39,1694718999,24616.45
2023-09-14 19:16:49,1694719009,22929.82
2023-09-14 19:16:59,1694719019,22979.43
2023-09-14 19:17:09,1694719029,20674.50
2023-09-14 19:17:19,1694719039,29427.31
2023-09-14 19:17:29,1694719049,30698.78
2023-09-14 19:17:39,1694719059,16054.44
2023-09-14 19:17:49,1694719069,35340.64
2023-09-14 19:17:59,1694719079,17042.45
2023-09-14 19:18:09,1694719089,19401.01
2023-09-14 19:18:19,1694719099,22877.36
2023-09-14 19:18:29,1694719109,29524.58
2023-09-14 19:18:39,1694719119,25711.59
2023-09-14 19:18:49,1694719129,35766.06
2023-09-14 19:18:59,1694719139,31716.10
2023-09-14 19:19:09,1694719149,40297.11
2023-09-14 19:19:19,1694719159,23560.39
2023-09-14 19:19:29,1694719169,32709.56
2023-09-14 19:19:39,1694719179,39173.91
2023-09-14 19:19:49,1694719189,36957.00
2023-09-14 19:19:59,1694719199,28889.67
2023-09-14 19:20:09,1694719209,36171.14
2023-09-14 19:20:19,1694719219,45596.57
2023-09-14 19:20:29,1694719229,37645.85
2023-09-14 19:20:39,1694719239,47003.73
2023-09-14 19:20:49,1694719249,53908.97
2023-09-14 19:20:59,1694719259,42510.85
2023-09-14 19:21:09,1694719269,50667.86
2023-09-14 19:21:19,1694719279,60470.83
2023-09-14 19:21:29,1694719289,66271.14
2023-09-14 19:21:39,1694719299,61633.01
2023-09-14 19:21:49,1694719309,59414.01
2023-09-14 19:21:59,1694719319,50172.55
2023-09-14 19:22:09,1694719329,57286.50
2023-09-14 19:22:19,1694719339,80041.50
2023-09-14 19:22:29,1694719349,68264.99
2023-09-14 19:22:39,1694719359,76415.73
2023-09-14 19:22:49,1694719369,60289.89
2023-09-14 19:22:59,1694719379,66247.97
2023-09-14 19:23:09,1694719389,75107.34
2023-09-14 19:23:19,1694719399,52824.26
2023-09-14 19:23:29,1694719409,54262.66
2023-09-14 19:23:39,1694719419,39593.47
2023-09-14 19:23:49,1694719429,75155.16
2023-09-14 19:23:59,1694719439,78473.16
2023-09-14 19:24:09,1694719449,71173.68
