EventDateTime,epoch,value
2023-09-14 21:37:26,1694727446,0.60
2023-09-14 21:37:36,1694727456,19.60
2023-09-14 21:37:46,1694727466,0.00
2023-09-14 21:37:56,1694727476,0.00
2023-09-14 21:38:06,1694727486,0.00
2023-09-14 21:38:16,1694727496,0.00
2023-09-14 21:38:26,1694727506,0.00
2023-09-14 21:38:36,1694727516,156.80
2023-09-14 21:38:46,1694727526,0.00
2023-09-14 21:38:56,1694727536,0.00
2023-09-14 21:39:06,1694727546,0.00
2023-09-14 21:39:16,1694727556,0.00
2023-09-14 21:39:26,1694727566,0.00
2023-09-14 21:39:36,1694727576,0.00
2023-09-14 21:39:46,1694727586,0.00
2023-09-14 21:39:56,1694727596,0.00
2023-09-14 21:40:06,1694727606,0.00
2023-09-14 21:40:16,1694727616,0.00
2023-09-14 21:40:26,1694727626,0.00
2023-09-14 21:40:36,1694727636,0.00
2023-09-14 21:40:46,1694727646,0.40
2023-09-14 21:40:56,1694727656,0.00
2023-09-14 21:41:06,1694727666,0.00
2023-09-14 21:41:16,1694727676,0.00
2023-09-14 21:41:26,1694727686,0.00
