EventDateTime,epoch,value
2023-09-14 20:37:21,1694723841,286.49
2023-09-14 20:37:31,1694723851,325.80
2023-09-14 20:37:41,1694723861,316.00
2023-09-14 20:37:51,1694723871,5.40
2023-09-14 20:38:01,1694723881,326.00
2023-09-14 20:38:11,1694723891,321.00
2023-09-14 20:38:21,1694723901,318.40
2023-09-14 20:38:31,1694723911,0.80
2023-09-14 20:38:41,1694723921,319.00
2023-09-14 20:38:51,1694723931,317.00
2023-09-14 20:39:01,1694723941,315.20
2023-09-14 20:39:11,1694723951,0.40
2023-09-14 20:39:21,1694723961,315.40
2023-09-14 20:39:31,1694723971,314.40
2023-09-14 20:39:41,1694723981,313.60
2023-09-14 20:39:51,1694723991,313.20
2023-09-14 20:40:01,1694724001,312.60
2023-09-14 20:40:11,1694724011,312.20
2023-09-14 20:40:21,1694724021,311.60
2023-09-14 20:40:31,1694724031,0.00
2023-09-14 20:40:41,1694724041,310.60
2023-09-14 20:40:51,1694724051,310.20
2023-09-14 20:41:01,1694724061,309.80
2023-09-14 20:41:11,1694724071,309.60
