EventDateTime,epoch,value
2023-09-14 19:04:04,1694718244,29.66
2023-09-14 19:04:14,1694718254,83.40
2023-09-14 19:04:24,1694718264,85.80
2023-09-14 19:04:34,1694718274,86.63
2023-09-14 19:04:44,1694718284,82.20
2023-09-14 19:04:54,1694718294,87.40
2023-09-14 19:05:04,1694718304,85.20
2023-09-14 19:05:14,1694718314,84.33
2023-09-14 19:05:24,1694718324,86.40
2023-09-14 19:05:34,1694718334,87.00
2023-09-14 19:05:44,1694718344,87.80
2023-09-14 19:05:54,1694718354,86.37
2023-09-14 19:06:04,1694718364,87.20
2023-09-14 19:06:14,1694718374,87.60
2023-09-14 19:06:24,1694718384,88.20
2023-09-14 19:06:34,1694718394,84.60
2023-09-14 19:06:44,1694718404,87.60
2023-09-14 19:06:54,1694718414,86.20
2023-09-14 19:07:04,1694718424,86.80
2023-09-14 19:07:14,1694718434,88.40
2023-09-14 19:07:24,1694718444,87.00
2023-09-14 19:07:34,1694718454,87.80
2023-09-14 19:07:44,1694718464,87.00
2023-09-14 19:07:54,1694718474,87.40
2023-09-14 19:08:04,1694718484,86.40
2023-09-14 19:08:14,1694718494,88.20
2023-09-14 19:08:24,1694718504,87.00
2023-09-14 19:08:34,1694718514,88.40
2023-09-14 19:08:44,1694718524,88.80
2023-09-14 19:08:54,1694718534,87.40
2023-09-14 19:09:04,1694718544,88.80
2023-09-14 19:09:14,1694718554,87.60
2023-09-14 19:09:24,1694718564,88.00
2023-09-14 19:09:34,1694718574,88.80
2023-09-14 19:09:44,1694718584,88.00
2023-09-14 19:09:54,1694718594,88.00
2023-09-14 19:10:04,1694718604,88.20
2023-09-14 19:10:14,1694718614,87.60
2023-09-14 19:10:24,1694718624,88.40
2023-09-14 19:10:34,1694718634,87.60
2023-09-14 19:10:44,1694718644,88.20
2023-09-14 19:10:54,1694718654,88.80
2023-09-14 19:11:04,1694718664,87.80
2023-09-14 19:11:14,1694718674,88.40
2023-09-14 19:11:24,1694718684,87.00
2023-09-14 19:11:34,1694718694,88.00
2023-09-14 19:11:44,1694718704,88.20
