EventDateTime,epoch,value
2023-09-14 15:27:08,1694705228,211.00
2023-09-14 15:27:18,1694705238,201.00
2023-09-14 15:27:28,1694705248,200.00
2023-09-14 15:27:38,1694705258,200.00
2023-09-14 15:27:48,1694705268,200.00
2023-09-14 15:27:58,1694705278,200.00
2023-09-14 15:28:08,1694705288,200.00
2023-09-14 15:28:18,1694705298,200.00
2023-09-14 15:28:28,1694705308,200.00
2023-09-14 15:28:38,1694705318,200.00
2023-09-14 15:28:48,1694705328,200.00
2023-09-14 15:28:58,1694705338,200.00
2023-09-14 15:29:08,1694705348,200.00
2023-09-14 15:29:18,1694705358,200.00
2023-09-14 15:29:28,1694705368,200.00
2023-09-14 15:29:38,1694705378,200.00
2023-09-14 15:29:48,1694705388,201.00
2023-09-14 15:29:58,1694705398,201.00
2023-09-14 15:30:08,1694705408,201.00
2023-09-14 15:30:18,1694705418,200.00
2023-09-14 15:30:28,1694705428,200.00
2023-09-14 15:30:38,1694705438,200.00
2023-09-14 15:30:48,1694705448,200.00
2023-09-14 15:30:58,1694705458,200.00
2023-09-14 15:31:08,1694705468,200.00
2023-09-14 15:31:18,1694705478,200.00
2023-09-14 15:31:28,1694705488,200.00
2023-09-14 15:31:38,1694705498,200.00
2023-09-14 15:31:48,1694705508,200.00
2023-09-14 15:31:58,1694705518,200.00
2023-09-14 15:32:08,1694705528,200.00
2023-09-14 15:32:18,1694705538,201.00
2023-09-14 15:32:28,1694705548,201.00
2023-09-14 15:32:38,1694705558,201.00
2023-09-14 15:32:48,1694705568,200.00
2023-09-14 15:32:58,1694705578,200.00
2023-09-14 15:33:08,1694705588,200.00
2023-09-14 15:33:18,1694705598,200.00
2023-09-14 15:33:28,1694705608,200.00
2023-09-14 15:33:38,1694705618,200.00
2023-09-14 15:33:48,1694705628,200.00
2023-09-14 15:33:58,1694705638,200.00
2023-09-14 15:34:08,1694705648,200.00
2023-09-14 15:34:18,1694705658,200.00
2023-09-14 15:34:28,1694705668,200.00
2023-09-14 15:34:38,1694705678,200.00
2023-09-14 15:34:48,1694705688,200.00
2023-09-14 15:34:58,1694705698,200.00
2023-09-14 15:35:08,1694705708,200.00
2023-09-14 15:35:18,1694705718,200.00
2023-09-14 15:35:28,1694705728,200.00
2023-09-14 15:35:38,1694705738,200.00
2023-09-14 15:35:48,1694705748,200.00
2023-09-14 15:35:58,1694705758,200.00
2023-09-14 15:36:08,1694705768,200.00
2023-09-14 15:36:18,1694705778,200.00
2023-09-14 15:36:28,1694705788,200.00
2023-09-14 15:36:38,1694705798,200.00
2023-09-14 15:36:48,1694705808,200.00
2023-09-14 15:36:58,1694705818,200.00
2023-09-14 15:37:08,1694705828,200.00
2023-09-14 15:37:18,1694705838,200.00
2023-09-14 15:37:28,1694705848,201.00
2023-09-14 15:37:38,1694705858,201.00
2023-09-14 15:37:48,1694705868,201.00
2023-09-14 15:37:58,1694705878,201.00
2023-09-14 15:38:08,1694705888,201.00
2023-09-14 15:38:18,1694705898,201.00
2023-09-14 15:38:28,1694705908,201.00
2023-09-14 15:38:38,1694705918,201.00
2023-09-14 15:38:48,1694705928,201.00
2023-09-14 15:38:58,1694705938,200.00
2023-09-14 15:39:08,1694705948,200.00
2023-09-14 15:39:18,1694705958,200.00
2023-09-14 15:39:28,1694705968,201.00
2023-09-14 15:39:38,1694705978,200.00
2023-09-14 15:39:48,1694705988,201.00
2023-09-14 15:39:58,1694705998,200.00
2023-09-14 15:40:08,1694706008,200.00
2023-09-14 15:40:18,1694706018,200.00
2023-09-14 15:40:28,1694706028,200.00
