EventDateTime,epoch,value
2023-09-14 12:01:42,1694692902,288.00
2023-09-14 12:01:52,1694692912,225.00
2023-09-14 12:02:02,1694692922,215.00
2023-09-14 12:02:12,1694692932,211.00
2023-09-14 12:02:22,1694692942,209.00
2023-09-14 12:02:32,1694692952,207.00
2023-09-14 12:02:42,1694692962,206.00
2023-09-14 12:02:52,1694692972,205.00
2023-09-14 12:03:02,1694692982,205.00
2023-09-14 12:03:12,1694692992,204.00
2023-09-14 12:03:22,1694693002,204.00
2023-09-14 12:03:32,1694693012,203.00
2023-09-14 12:03:42,1694693022,203.00
2023-09-14 12:03:52,1694693032,203.00
2023-09-14 12:04:02,1694693042,203.00
2023-09-14 12:04:12,1694693052,202.00
2023-09-14 12:04:22,1694693062,202.00
2023-09-14 12:04:32,1694693072,202.00
2023-09-14 12:04:42,1694693082,202.00
2023-09-14 12:04:52,1694693092,202.00
2023-09-14 12:05:02,1694693102,202.00
2023-09-14 12:05:12,1694693112,202.00
2023-09-14 12:05:22,1694693122,202.00
2023-09-14 12:05:32,1694693132,202.00
2023-09-14 12:05:42,1694693142,202.00
2023-09-14 12:05:52,1694693152,202.00
2023-09-14 12:06:02,1694693162,202.00
2023-09-14 12:06:12,1694693172,202.00
2023-09-14 12:06:22,1694693182,202.00
2023-09-14 12:06:32,1694693192,202.00
2023-09-14 12:06:42,1694693202,202.00
2023-09-14 12:06:52,1694693212,202.00
2023-09-14 12:07:02,1694693222,202.00
2023-09-14 12:07:12,1694693232,201.00
2023-09-14 12:07:22,1694693242,201.00
2023-09-14 12:07:32,1694693252,201.00
2023-09-14 12:07:42,1694693262,201.00
2023-09-14 12:07:52,1694693272,201.00
2023-09-14 12:08:02,1694693282,201.00
2023-09-14 12:08:12,1694693292,201.00
2023-09-14 12:08:22,1694693302,201.00
2023-09-14 12:08:32,1694693312,201.00
2023-09-14 12:08:42,1694693322,201.00
2023-09-14 12:08:52,1694693332,201.00
2023-09-14 12:09:02,1694693342,201.00
2023-09-14 12:09:12,1694693352,201.00
2023-09-14 12:09:22,1694693362,201.00
2023-09-14 12:09:32,1694693372,201.00
2023-09-14 12:09:42,1694693382,201.00
2023-09-14 12:09:52,1694693392,201.00
2023-09-14 12:10:02,1694693402,201.00
2023-09-14 12:10:12,1694693412,201.00
2023-09-14 12:10:22,1694693422,201.00
2023-09-14 12:10:32,1694693432,201.00
2023-09-14 12:10:42,1694693442,201.00
2023-09-14 12:10:52,1694693452,201.00
2023-09-14 12:11:02,1694693462,201.00
2023-09-14 12:11:12,1694693472,201.00
2023-09-14 12:11:22,1694693482,201.00
2023-09-14 12:11:32,1694693492,201.00
2023-09-14 12:11:42,1694693502,201.00
2023-09-14 12:11:52,1694693512,201.00
2023-09-14 12:12:02,1694693522,201.00
2023-09-14 12:12:12,1694693532,201.00
2023-09-14 12:12:22,1694693542,201.00
2023-09-14 12:12:32,1694693552,201.00
2023-09-14 12:12:42,1694693562,201.00
2023-09-14 12:12:52,1694693572,201.00
2023-09-14 12:13:02,1694693582,201.00
2023-09-14 12:13:12,1694693592,201.00
2023-09-14 12:13:22,1694693602,201.00
2023-09-14 12:13:32,1694693612,201.00
2023-09-14 12:13:42,1694693622,201.00
2023-09-14 12:13:52,1694693632,201.00
2023-09-14 12:14:02,1694693642,201.00
2023-09-14 12:14:12,1694693652,201.00
2023-09-14 12:14:22,1694693662,201.00
2023-09-14 12:14:32,1694693672,201.00
2023-09-14 12:14:42,1694693682,201.00
2023-09-14 12:14:52,1694693692,201.00
2023-09-14 12:15:02,1694693702,201.00
2023-09-14 12:15:12,1694693712,201.00
2023-09-14 12:15:22,1694693722,201.00
2023-09-14 12:15:32,1694693732,201.00
2023-09-14 12:15:42,1694693742,201.00
2023-09-14 12:15:52,1694693752,201.00
2023-09-14 12:16:02,1694693762,201.00
2023-09-14 12:16:12,1694693772,201.00
2023-09-14 12:16:22,1694693782,201.00
2023-09-14 12:16:32,1694693792,201.00
2023-09-14 12:16:42,1694693802,201.00
2023-09-14 12:16:52,1694693812,201.00
2023-09-14 12:17:02,1694693822,201.00
2023-09-14 12:17:12,1694693832,201.00
2023-09-14 12:17:22,1694693842,201.00
2023-09-14 12:17:32,1694693852,201.00
2023-09-14 12:17:42,1694693862,201.00
2023-09-14 12:17:52,1694693872,201.00
2023-09-14 12:18:02,1694693882,201.00
2023-09-14 12:18:12,1694693892,201.00
2023-09-14 12:18:22,1694693902,201.00
2023-09-14 12:18:32,1694693912,201.00
2023-09-14 12:18:42,1694693922,201.00
2023-09-14 12:18:52,1694693932,201.00
2023-09-14 12:19:02,1694693942,201.00
2023-09-14 12:19:12,1694693952,201.00
2023-09-14 12:19:22,1694693962,201.00
2023-09-14 12:19:32,1694693972,201.00
2023-09-14 12:19:42,1694693982,201.00
2023-09-14 12:19:52,1694693992,201.00
2023-09-14 12:20:02,1694694002,201.00
2023-09-14 12:20:12,1694694012,201.00
2023-09-14 12:20:22,1694694022,201.00
2023-09-14 12:20:32,1694694032,201.00
2023-09-14 12:20:42,1694694042,201.00
2023-09-14 12:20:52,1694694052,201.00
2023-09-14 12:21:02,1694694062,201.00
2023-09-14 12:21:12,1694694072,201.00
2023-09-14 12:21:22,1694694082,201.00
2023-09-14 12:21:32,1694694092,201.00
2023-09-14 12:21:42,1694694102,201.00
2023-09-14 12:21:52,1694694112,201.00
2023-09-14 12:22:02,1694694122,201.00
2023-09-14 12:22:12,1694694132,201.00
2023-09-14 12:22:22,1694694142,201.00
2023-09-14 12:22:32,1694694152,201.00
2023-09-14 12:22:42,1694694162,201.00
2023-09-14 12:22:52,1694694172,201.00
2023-09-14 12:23:02,1694694182,201.00
2023-09-14 12:23:12,1694694192,201.00
2023-09-14 12:23:22,1694694202,201.00
2023-09-14 12:23:32,1694694212,201.00
2023-09-14 12:23:42,1694694222,201.00
2023-09-14 12:23:52,1694694232,201.00
2023-09-14 12:24:02,1694694242,201.00
2023-09-14 12:24:12,1694694252,201.00
2023-09-14 12:24:22,1694694262,201.00
2023-09-14 12:24:32,1694694272,201.00
2023-09-14 12:24:42,1694694282,201.00
2023-09-14 12:24:52,1694694292,201.00
2023-09-14 12:25:02,1694694302,201.00
2023-09-14 12:25:12,1694694312,201.00
2023-09-14 12:25:22,1694694322,201.00
2023-09-14 12:25:32,1694694332,201.00
2023-09-14 12:25:42,1694694342,201.00
2023-09-14 12:25:52,1694694352,201.00
2023-09-14 12:26:02,1694694362,201.00
2023-09-14 12:26:12,1694694372,201.00
2023-09-14 12:26:22,1694694382,201.00
2023-09-14 12:26:32,1694694392,201.00
2023-09-14 12:26:42,1694694402,201.00
2023-09-14 12:26:52,1694694412,201.00
2023-09-14 12:27:02,1694694422,201.00
2023-09-14 12:27:12,1694694432,201.00
2023-09-14 12:27:22,1694694442,201.00
2023-09-14 12:27:32,1694694452,201.00
2023-09-14 12:27:42,1694694462,201.00
2023-09-14 12:27:52,1694694472,201.00
2023-09-14 12:28:02,1694694482,201.00
2023-09-14 12:28:12,1694694492,201.00
2023-09-14 12:28:22,1694694502,201.00
2023-09-14 12:28:32,1694694512,201.00
