EventDateTime,epoch,value
2023-09-14 18:00:17,1694714417,0.00
2023-09-14 18:00:27,1694714427,0.00
2023-09-14 18:00:37,1694714437,0.00
2023-09-14 18:00:47,1694714447,82.53
2023-09-14 18:00:57,1694714457,0.00
2023-09-14 18:01:07,1694714467,0.00
2023-09-14 18:01:17,1694714477,0.00
2023-09-14 18:01:27,1694714487,86.23
2023-09-14 18:01:37,1694714497,0.00
2023-09-14 18:01:47,1694714507,0.00
2023-09-14 18:01:57,1694714517,0.00
2023-09-14 18:02:07,1694714527,87.10
2023-09-14 18:02:17,1694714537,0.00
2023-09-14 18:02:27,1694714547,0.00
2023-09-14 18:02:37,1694714557,0.00
2023-09-14 18:02:47,1694714567,86.54
2023-09-14 18:02:57,1694714577,0.00
2023-09-14 18:03:07,1694714587,0.00
2023-09-14 18:03:17,1694714597,0.00
2023-09-14 18:03:27,1694714607,87.26
2023-09-14 18:03:37,1694714617,0.00
2023-09-14 18:03:47,1694714627,0.00
2023-09-14 18:03:57,1694714637,0.00
2023-09-14 18:04:07,1694714647,88.08
2023-09-14 18:04:17,1694714657,0.00
2023-09-14 18:04:27,1694714667,0.00
2023-09-14 18:04:37,1694714677,0.00
2023-09-14 18:04:47,1694714687,88.66
2023-09-14 18:04:57,1694714697,0.00
2023-09-14 18:05:07,1694714707,0.00
2023-09-14 18:05:17,1694714717,0.00
2023-09-14 18:05:27,1694714727,76.00
2023-09-14 18:05:37,1694714737,0.00
2023-09-14 18:05:47,1694714747,0.00
2023-09-14 18:05:57,1694714757,0.00
2023-09-14 18:06:07,1694714767,75.68
2023-09-14 18:06:17,1694714777,0.00
2023-09-14 18:06:27,1694714787,0.00
2023-09-14 18:06:37,1694714797,0.00
2023-09-14 18:06:47,1694714807,76.47
2023-09-14 18:06:57,1694714817,0.00
2023-09-14 18:07:07,1694714827,0.00
2023-09-14 18:07:17,1694714837,0.00
2023-09-14 18:07:27,1694714847,72.17
2023-09-14 18:07:37,1694714857,0.00
2023-09-14 18:07:47,1694714867,0.00
2023-09-14 18:07:57,1694714877,0.00
