EventDateTime,epoch,value
2023-09-14 20:37:21,1694723841,37.14
2023-09-14 20:37:31,1694723851,63.80
2023-09-14 20:37:41,1694723861,64.80
2023-09-14 20:37:51,1694723871,62.33
2023-09-14 20:38:01,1694723881,62.60
2023-09-14 20:38:11,1694723891,64.20
2023-09-14 20:38:21,1694723901,63.80
2023-09-14 20:38:31,1694723911,61.84
2023-09-14 20:38:41,1694723921,63.00
2023-09-14 20:38:51,1694723931,62.80
2023-09-14 20:39:01,1694723941,64.60
2023-09-14 20:39:11,1694723951,62.74
2023-09-14 20:39:21,1694723961,64.60
2023-09-14 20:39:31,1694723971,66.20
2023-09-14 20:39:41,1694723981,64.00
2023-09-14 20:39:51,1694723991,64.90
2023-09-14 20:40:01,1694724001,64.60
2023-09-14 20:40:11,1694724011,65.80
2023-09-14 20:40:21,1694724021,65.80
2023-09-14 20:40:31,1694724031,63.45
2023-09-14 20:40:41,1694724041,65.20
2023-09-14 20:40:51,1694724051,66.00
2023-09-14 20:41:01,1694724061,64.00
2023-09-14 20:41:11,1694724071,65.00
