EventDateTime,epoch,value
2023-09-14 19:28:11,1694719691,40.00
2023-09-14 19:28:21,1694719701,9.60
2023-09-14 19:28:31,1694719711,2.00
2023-09-14 19:28:41,1694719721,1.80
2023-09-14 19:28:51,1694719731,1.60
2023-09-14 19:29:01,1694719741,1.40
2023-09-14 19:29:11,1694719751,1.00
2023-09-14 19:29:21,1694719761,0.80
2023-09-14 19:29:31,1694719771,0.40
2023-09-14 19:29:41,1694719781,0.20
2023-09-14 19:29:51,1694719791,145.40
2023-09-14 19:30:01,1694719801,0.40
2023-09-14 19:30:11,1694719811,0.20
2023-09-14 19:30:21,1694719821,0.20
2023-09-14 19:30:31,1694719831,0.00
2023-09-14 19:30:41,1694719841,0.40
2023-09-14 19:30:51,1694719851,0.20
2023-09-14 19:31:01,1694719861,0.00
2023-09-14 19:31:11,1694719871,0.20
2023-09-14 19:31:21,1694719881,0.00
2023-09-14 19:31:31,1694719891,0.00
2023-09-14 19:31:41,1694719901,0.00
2023-09-14 19:31:51,1694719911,0.00
2023-09-14 19:32:01,1694719921,0.00
2023-09-14 19:32:11,1694719931,0.20
2023-09-14 19:32:21,1694719941,0.00
2023-09-14 19:32:31,1694719951,0.00
2023-09-14 19:32:41,1694719961,0.00
2023-09-14 19:32:51,1694719971,0.00
2023-09-14 19:33:01,1694719981,0.00
2023-09-14 19:33:11,1694719991,0.20
2023-09-14 19:33:21,1694720001,0.00
2023-09-14 19:33:31,1694720011,0.00
2023-09-14 19:33:41,1694720021,0.00
2023-09-14 19:33:51,1694720031,0.00
2023-09-14 19:34:01,1694720041,0.00
2023-09-14 19:34:11,1694720051,0.00
2023-09-14 19:34:21,1694720061,0.00
2023-09-14 19:34:31,1694720071,0.00
2023-09-14 19:34:41,1694720081,0.00
2023-09-14 19:34:51,1694720091,0.20
2023-09-14 19:35:01,1694720101,0.00
2023-09-14 19:35:11,1694720111,0.00
2023-09-14 19:35:21,1694720121,0.00
2023-09-14 19:35:31,1694720131,0.00
2023-09-14 19:35:41,1694720141,0.00
2023-09-14 19:35:51,1694720151,0.00
2023-09-14 19:36:01,1694720161,0.00
2023-09-14 19:36:11,1694720171,0.00
2023-09-14 19:36:21,1694720181,0.00
2023-09-14 19:36:31,1694720191,0.00
2023-09-14 19:36:41,1694720201,0.00
2023-09-14 19:36:51,1694720211,0.00
2023-09-14 19:37:01,1694720221,0.00
2023-09-14 19:37:11,1694720231,0.00
2023-09-14 19:37:21,1694720241,0.00
2023-09-14 19:37:31,1694720251,0.00
2023-09-14 19:37:41,1694720261,0.00
2023-09-14 19:37:51,1694720271,0.00
2023-09-14 19:38:01,1694720281,0.00
2023-09-14 19:38:11,1694720291,0.00
2023-09-14 19:38:21,1694720301,0.00
2023-09-14 19:38:31,1694720311,0.00
2023-09-14 19:38:41,1694720321,0.00
2023-09-14 19:38:51,1694720331,0.00
2023-09-14 19:39:01,1694720341,0.20
2023-09-14 19:39:11,1694720351,0.00
2023-09-14 19:39:21,1694720361,0.00
2023-09-14 19:39:31,1694720371,0.00
2023-09-14 19:39:41,1694720381,0.00
2023-09-14 19:39:51,1694720391,0.00
2023-09-14 19:40:01,1694720401,150.00
2023-09-14 19:40:11,1694720411,0.20
2023-09-14 19:40:21,1694720421,0.00
2023-09-14 19:40:31,1694720431,0.00
2023-09-14 19:40:41,1694720441,0.00
2023-09-14 19:40:51,1694720451,0.00
2023-09-14 19:41:01,1694720461,0.00
2023-09-14 19:41:11,1694720471,0.00
2023-09-14 19:41:21,1694720481,0.00
2023-09-14 19:41:31,1694720491,0.00
2023-09-14 19:41:41,1694720501,0.00
2023-09-14 19:41:51,1694720511,0.00
2023-09-14 19:42:01,1694720521,0.00
2023-09-14 19:42:11,1694720531,0.00
2023-09-14 19:42:21,1694720541,0.00
2023-09-14 19:42:31,1694720551,0.00
2023-09-14 19:42:41,1694720561,0.00
2023-09-14 19:42:51,1694720571,0.00
2023-09-14 19:43:01,1694720581,0.00
2023-09-14 19:43:11,1694720591,0.00
2023-09-14 19:43:21,1694720601,0.00
