EventDateTime,epoch,value
2023-09-14 12:39:06,1694695146,0.00
2023-09-14 12:39:16,1694695156,0.00
2023-09-14 12:39:26,1694695166,0.00
2023-09-14 12:39:36,1694695176,12.19
2023-09-14 12:39:46,1694695186,0.00
2023-09-14 12:39:56,1694695196,0.00
2023-09-14 12:40:06,1694695206,0.00
2023-09-14 12:40:16,1694695216,7.47
2023-09-14 12:40:26,1694695226,0.00
2023-09-14 12:40:36,1694695236,0.00
2023-09-14 12:40:46,1694695246,0.00
2023-09-14 12:40:56,1694695256,2.14
2023-09-14 12:41:06,1694695266,0.00
2023-09-14 12:41:16,1694695276,0.00
2023-09-14 12:41:26,1694695286,0.00
2023-09-14 12:41:36,1694695296,0.77
2023-09-14 12:41:46,1694695306,0.00
2023-09-14 12:41:56,1694695316,0.00
2023-09-14 12:42:06,1694695326,0.00
2023-09-14 12:42:16,1694695336,0.00
2023-09-14 12:42:26,1694695346,0.00
2023-09-14 12:42:36,1694695356,0.00
2023-09-14 12:42:46,1694695366,0.00
2023-09-14 12:42:56,1694695376,0.00
2023-09-14 12:43:06,1694695386,0.00
2023-09-14 12:43:16,1694695396,0.00
2023-09-14 12:43:26,1694695406,0.00
2023-09-14 12:43:36,1694695416,0.00
2023-09-14 12:43:46,1694695426,0.00
2023-09-14 12:43:56,1694695436,0.00
2023-09-14 12:44:06,1694695446,0.00
2023-09-14 12:44:16,1694695456,0.00
2023-09-14 12:44:26,1694695466,0.00
2023-09-14 12:44:36,1694695476,0.00
2023-09-14 12:44:46,1694695486,0.00
2023-09-14 12:44:56,1694695496,0.00
2023-09-14 12:45:06,1694695506,0.00
2023-09-14 12:45:16,1694695516,0.00
2023-09-14 12:45:26,1694695526,0.00
2023-09-14 12:45:36,1694695536,0.00
2023-09-14 12:45:46,1694695546,0.00
2023-09-14 12:45:56,1694695556,0.00
2023-09-14 12:46:06,1694695566,0.00
2023-09-14 12:46:16,1694695576,0.00
2023-09-14 12:46:26,1694695586,0.00
2023-09-14 12:46:36,1694695596,0.00
2023-09-14 12:46:46,1694695606,0.00
2023-09-14 12:46:56,1694695616,0.00
2023-09-14 12:47:06,1694695626,0.00
2023-09-14 12:47:16,1694695636,0.00
2023-09-14 12:47:26,1694695646,0.00
2023-09-14 12:47:36,1694695656,0.00
2023-09-14 12:47:46,1694695666,0.00
2023-09-14 12:47:56,1694695676,0.00
2023-09-14 12:48:06,1694695686,0.00
2023-09-14 12:48:16,1694695696,0.00
2023-09-14 12:48:26,1694695706,0.00
2023-09-14 12:48:36,1694695716,0.00
2023-09-14 12:48:46,1694695726,0.00
2023-09-14 12:48:56,1694695736,0.00
2023-09-14 12:49:06,1694695746,0.00
2023-09-14 12:49:16,1694695756,0.00
2023-09-14 12:49:26,1694695766,0.00
2023-09-14 12:49:36,1694695776,0.00
2023-09-14 12:49:46,1694695786,0.00
2023-09-14 12:49:56,1694695796,0.00
2023-09-14 12:50:06,1694695806,0.00
2023-09-14 12:50:16,1694695816,0.00
2023-09-14 12:50:26,1694695826,0.00
2023-09-14 12:50:36,1694695836,0.00
2023-09-14 12:50:46,1694695846,0.00
2023-09-14 12:50:56,1694695856,0.00
2023-09-14 12:51:06,1694695866,0.00
2023-09-14 12:51:16,1694695876,0.00
2023-09-14 12:51:26,1694695886,0.00
2023-09-14 12:51:36,1694695896,0.00
2023-09-14 12:51:46,1694695906,0.00
2023-09-14 12:51:56,1694695916,0.00
2023-09-14 12:52:06,1694695926,0.00
2023-09-14 12:52:16,1694695936,0.00
2023-09-14 12:52:26,1694695946,0.00
2023-09-14 12:52:36,1694695956,0.00
2023-09-14 12:52:46,1694695966,0.00
2023-09-14 12:52:56,1694695976,0.00
2023-09-14 12:53:06,1694695986,0.00
2023-09-14 12:53:16,1694695996,0.00
2023-09-14 12:53:26,1694696006,0.00
2023-09-14 12:53:36,1694696016,0.00
2023-09-14 12:53:46,1694696026,0.00
2023-09-14 12:53:56,1694696036,0.00
2023-09-14 12:54:06,1694696046,0.00
2023-09-14 12:54:16,1694696056,0.00
2023-09-14 12:54:26,1694696066,0.00
2023-09-14 12:54:36,1694696076,0.00
2023-09-14 12:54:46,1694696086,0.00
2023-09-14 12:54:56,1694696096,0.00
2023-09-14 12:55:06,1694696106,0.00
2023-09-14 12:55:16,1694696116,0.00
2023-09-14 12:55:26,1694696126,0.00
2023-09-14 12:55:36,1694696136,0.00
2023-09-14 12:55:46,1694696146,0.00
2023-09-14 12:55:56,1694696156,0.00
2023-09-14 12:56:06,1694696166,0.00
2023-09-14 12:56:16,1694696176,0.00
2023-09-14 12:56:26,1694696186,0.00
2023-09-14 12:56:36,1694696196,0.00
2023-09-14 12:56:46,1694696206,0.00
2023-09-14 12:56:56,1694696216,0.00
2023-09-14 12:57:06,1694696226,0.00
2023-09-14 12:57:16,1694696236,0.00
2023-09-14 12:57:26,1694696246,0.00
2023-09-14 12:57:36,1694696256,0.00
2023-09-14 12:57:46,1694696266,0.00
2023-09-14 12:57:56,1694696276,0.00
2023-09-14 12:58:06,1694696286,0.00
2023-09-14 12:58:16,1694696296,0.00
2023-09-14 12:58:26,1694696306,0.00
2023-09-14 12:58:36,1694696316,0.00
2023-09-14 12:58:46,1694696326,0.00
2023-09-14 12:58:56,1694696336,0.00
2023-09-14 12:59:06,1694696346,0.00
2023-09-14 12:59:16,1694696356,0.00
2023-09-14 12:59:26,1694696366,0.00
2023-09-14 12:59:36,1694696376,0.00
2023-09-14 12:59:46,1694696386,0.00
2023-09-14 12:59:56,1694696396,0.00
2023-09-14 13:00:06,1694696406,0.00
2023-09-14 13:00:16,1694696416,0.00
2023-09-14 13:00:26,1694696426,0.00
2023-09-14 13:00:36,1694696436,0.00
2023-09-14 13:00:46,1694696446,0.00
2023-09-14 13:00:56,1694696456,0.00
2023-09-14 13:01:06,1694696466,0.00
2023-09-14 13:01:16,1694696476,0.00
2023-09-14 13:01:26,1694696486,0.00
2023-09-14 13:01:36,1694696496,0.00
2023-09-14 13:01:46,1694696506,0.00
2023-09-14 13:01:56,1694696516,0.00
2023-09-14 13:02:06,1694696526,0.00
2023-09-14 13:02:16,1694696536,0.00
2023-09-14 13:02:26,1694696546,0.00
2023-09-14 13:02:36,1694696556,0.00
2023-09-14 13:02:46,1694696566,0.00
2023-09-14 13:02:56,1694696576,0.00
2023-09-14 13:03:06,1694696586,0.00
2023-09-14 13:03:16,1694696596,0.00
2023-09-14 13:03:26,1694696606,0.00
2023-09-14 13:03:36,1694696616,0.00
2023-09-14 13:03:46,1694696626,0.00
2023-09-14 13:03:56,1694696636,0.00
2023-09-14 13:04:06,1694696646,0.00
2023-09-14 13:04:16,1694696656,0.00
2023-09-14 13:04:26,1694696666,0.00
2023-09-14 13:04:36,1694696676,0.00
2023-09-14 13:04:46,1694696686,0.00
2023-09-14 13:04:56,1694696696,0.00
2023-09-14 13:05:06,1694696706,0.00
2023-09-14 13:05:16,1694696716,0.00
2023-09-14 13:05:26,1694696726,0.00
2023-09-14 13:05:36,1694696736,0.00
2023-09-14 13:05:46,1694696746,0.00
