EventDateTime,epoch,value
2023-09-14 20:45:16,1694724316,36.45
2023-09-14 20:45:26,1694724326,84.20
2023-09-14 20:45:36,1694724336,85.20
2023-09-14 20:45:46,1694724346,69.00
2023-09-14 20:45:56,1694724356,85.00
2023-09-14 20:46:06,1694724366,85.80
2023-09-14 20:46:16,1694724376,85.60
2023-09-14 20:46:26,1694724386,78.60
2023-09-14 20:46:36,1694724396,85.40
2023-09-14 20:46:46,1694724406,84.40
2023-09-14 20:46:56,1694724416,85.00
2023-09-14 20:47:06,1694724426,80.40
2023-09-14 20:47:16,1694724436,84.60
2023-09-14 20:47:26,1694724446,84.20
2023-09-14 20:47:36,1694724456,86.20
2023-09-14 20:47:46,1694724466,82.60
2023-09-14 20:47:56,1694724476,84.60
2023-09-14 20:48:06,1694724486,86.00
2023-09-14 20:48:16,1694724496,85.40
2023-09-14 20:48:26,1694724506,84.80
2023-09-14 20:48:36,1694724516,86.20
2023-09-14 20:48:46,1694724526,86.40
2023-09-14 20:48:56,1694724536,85.00
2023-09-14 20:49:06,1694724546,83.80
2023-09-14 20:49:16,1694724556,85.00
2023-09-14 20:49:26,1694724566,84.60
2023-09-14 20:49:36,1694724576,85.60
2023-09-14 20:49:46,1694724586,80.20
2023-09-14 20:49:56,1694724596,86.20
2023-09-14 20:50:06,1694724606,85.60
2023-09-14 20:50:16,1694724616,85.00
2023-09-14 20:50:26,1694724626,85.00
2023-09-14 20:50:36,1694724636,84.20
2023-09-14 20:50:46,1694724646,85.40
2023-09-14 20:50:56,1694724656,85.40
2023-09-14 20:51:06,1694724666,84.60
2023-09-14 20:51:16,1694724676,85.20
2023-09-14 20:51:26,1694724686,86.20
2023-09-14 20:51:36,1694724696,83.80
2023-09-14 20:51:46,1694724706,84.00
2023-09-14 20:51:56,1694724716,85.40
2023-09-14 20:52:06,1694724726,85.60
2023-09-14 20:52:16,1694724736,85.80
2023-09-14 20:52:26,1694724746,86.20
2023-09-14 20:52:36,1694724756,85.20
2023-09-14 20:52:46,1694724766,83.60
2023-09-14 20:52:56,1694724776,84.80
2023-09-14 20:53:06,1694724786,83.80
2023-09-14 20:53:16,1694724796,85.00
2023-09-14 20:53:26,1694724806,85.40
2023-09-14 20:53:36,1694724816,84.60
2023-09-14 20:53:46,1694724826,85.20
2023-09-14 20:53:56,1694724836,86.40
2023-09-14 20:54:06,1694724846,85.00
2023-09-14 20:54:16,1694724856,85.40
2023-09-14 20:54:26,1694724866,84.00
2023-09-14 20:54:36,1694724876,85.20
2023-09-14 20:54:46,1694724886,85.60
2023-09-14 20:54:56,1694724896,86.00
2023-09-14 20:55:06,1694724906,87.20
2023-09-14 20:55:16,1694724916,86.60
2023-09-14 20:55:26,1694724926,86.80
2023-09-14 20:55:36,1694724936,84.20
2023-09-14 20:55:46,1694724946,85.60
2023-09-14 20:55:56,1694724956,86.00
2023-09-14 20:56:06,1694724966,86.20
2023-09-14 20:56:16,1694724976,85.60
2023-09-14 20:56:26,1694724986,83.60
2023-09-14 20:56:36,1694724996,85.60
2023-09-14 20:56:46,1694725006,87.00
2023-09-14 20:56:56,1694725016,85.80
2023-09-14 20:57:06,1694725026,87.00
2023-09-14 20:57:16,1694725036,85.60
2023-09-14 20:57:26,1694725046,87.00
2023-09-14 20:57:36,1694725056,84.60
2023-09-14 20:57:46,1694725066,84.40
2023-09-14 20:57:56,1694725076,85.60
2023-09-14 20:58:06,1694725086,85.80
2023-09-14 20:58:16,1694725096,85.00
2023-09-14 20:58:26,1694725106,84.60
2023-09-14 20:58:36,1694725116,86.80
2023-09-14 20:58:46,1694725126,86.20
2023-09-14 20:58:56,1694725136,84.40
2023-09-14 20:59:06,1694725146,86.20
2023-09-14 20:59:16,1694725156,85.00
2023-09-14 20:59:26,1694725166,85.40
2023-09-14 20:59:36,1694725176,87.20
2023-09-14 20:59:46,1694725186,86.60
2023-09-14 20:59:56,1694725196,85.80
2023-09-14 21:00:06,1694725206,86.00
2023-09-14 21:00:16,1694725216,86.60
2023-09-14 21:00:26,1694725226,86.40
2023-09-14 21:00:36,1694725236,85.80
2023-09-14 21:00:46,1694725246,84.60
2023-09-14 21:00:56,1694725256,86.60
2023-09-14 21:01:06,1694725266,86.00
2023-09-14 21:01:16,1694725276,86.60
2023-09-14 21:01:26,1694725286,84.40
2023-09-14 21:01:36,1694725296,85.80
2023-09-14 21:01:46,1694725306,83.00
2023-09-14 21:01:56,1694725316,85.40
2023-09-14 21:02:06,1694725326,85.40
2023-09-14 21:02:16,1694725336,87.00
2023-09-14 21:02:26,1694725346,87.20
2023-09-14 21:02:36,1694725356,85.80
2023-09-14 21:02:46,1694725366,86.40
