EventDateTime,epoch,value
2023-09-14 17:03:07,1694710987,0.00
2023-09-14 17:03:17,1694710997,0.00
2023-09-14 17:03:27,1694711007,0.00
2023-09-14 17:03:37,1694711017,24.08
2023-09-14 17:03:47,1694711027,0.00
2023-09-14 17:03:57,1694711037,0.00
2023-09-14 17:04:07,1694711047,0.00
2023-09-14 17:04:17,1694711057,19.27
2023-09-14 17:04:27,1694711067,0.00
2023-09-14 17:04:37,1694711077,0.00
2023-09-14 17:04:47,1694711087,0.00
2023-09-14 17:04:57,1694711097,16.05
2023-09-14 17:05:07,1694711107,0.00
2023-09-14 17:05:17,1694711117,0.00
2023-09-14 17:05:27,1694711127,0.00
2023-09-14 17:05:37,1694711137,14.81
2023-09-14 17:05:47,1694711147,0.00
2023-09-14 17:05:57,1694711157,0.00
2023-09-14 17:06:07,1694711167,0.00
2023-09-14 17:06:17,1694711177,11.24
2023-09-14 17:06:27,1694711187,0.00
2023-09-14 17:06:37,1694711197,0.00
2023-09-14 17:06:47,1694711207,0.00
2023-09-14 17:06:57,1694711217,11.06
2023-09-14 17:07:07,1694711227,0.00
2023-09-14 17:07:17,1694711237,0.00
2023-09-14 17:07:27,1694711247,0.00
2023-09-14 17:07:37,1694711257,9.45
2023-09-14 17:07:47,1694711267,0.00
2023-09-14 17:07:57,1694711277,0.00
2023-09-14 17:08:07,1694711287,0.00
2023-09-14 17:08:17,1694711297,8.21
2023-09-14 17:08:27,1694711307,0.00
2023-09-14 17:08:37,1694711317,0.00
2023-09-14 17:08:47,1694711327,0.00
2023-09-14 17:08:57,1694711337,6.60
2023-09-14 17:09:07,1694711347,0.00
2023-09-14 17:09:17,1694711357,0.00
2023-09-14 17:09:27,1694711367,0.00
2023-09-14 17:09:37,1694711377,5.71
2023-09-14 17:09:47,1694711387,0.00
2023-09-14 17:09:57,1694711397,0.00
2023-09-14 17:10:07,1694711407,0.00
2023-09-14 17:10:17,1694711417,5.89
2023-09-14 17:10:27,1694711427,0.00
2023-09-14 17:10:37,1694711437,0.00
2023-09-14 17:10:47,1694711447,0.00
2023-09-14 17:10:57,1694711457,4.46
2023-09-14 17:11:07,1694711467,0.00
2023-09-14 17:11:17,1694711477,0.00
2023-09-14 17:11:27,1694711487,0.00
2023-09-14 17:11:37,1694711497,4.64
2023-09-14 17:11:47,1694711507,0.00
2023-09-14 17:11:57,1694711517,0.00
2023-09-14 17:12:07,1694711527,0.00
2023-09-14 17:12:17,1694711537,4.10
2023-09-14 17:12:27,1694711547,0.00
2023-09-14 17:12:37,1694711557,0.00
2023-09-14 17:12:47,1694711567,0.00
2023-09-14 17:12:57,1694711577,3.92
2023-09-14 17:13:07,1694711587,0.00
2023-09-14 17:13:17,1694711597,0.00
2023-09-14 17:13:27,1694711607,0.00
2023-09-14 17:13:37,1694711617,3.92
2023-09-14 17:13:47,1694711627,0.00
2023-09-14 17:13:57,1694711637,0.00
2023-09-14 17:14:07,1694711647,0.00
2023-09-14 17:14:17,1694711657,3.92
2023-09-14 17:14:27,1694711667,0.00
2023-09-14 17:14:37,1694711677,0.00
2023-09-14 17:14:47,1694711687,0.00
2023-09-14 17:14:57,1694711697,3.75
2023-09-14 17:15:07,1694711707,0.00
2023-09-14 17:15:17,1694711717,0.00
2023-09-14 17:15:27,1694711727,0.00
2023-09-14 17:15:37,1694711737,3.92
2023-09-14 17:15:47,1694711747,0.00
2023-09-14 17:15:57,1694711757,0.00
2023-09-14 17:16:07,1694711767,0.00
2023-09-14 17:16:17,1694711777,3.92
2023-09-14 17:16:27,1694711787,0.00
2023-09-14 17:16:37,1694711797,0.00
2023-09-14 17:16:47,1694711807,0.00
2023-09-14 17:16:57,1694711817,3.75
2023-09-14 17:17:07,1694711827,0.00
2023-09-14 17:17:17,1694711837,0.00
2023-09-14 17:17:27,1694711847,0.00
2023-09-14 17:17:37,1694711857,3.03
2023-09-14 17:17:47,1694711867,0.00
2023-09-14 17:17:57,1694711877,0.00
2023-09-14 17:18:07,1694711887,0.00
2023-09-14 17:18:17,1694711897,1.78
2023-09-14 17:18:27,1694711907,0.00
